,Av,Av_err,age,age_err,d_kpc,dkpc_err,feh,feh_err,mass,mass_err,BV,B,V,logg,teff,jmag,hmag,kmag,parallax,prot
180,0.2931948946402033,0.01,9.789299300039481,1.9578598600078962,0.06849493358416525,0.0068494933584165255,0.06548896974697893,0.01,0.6731322870972516,0.1,1.2858668036627616,13.403479000320763,12.117612196658001,4.643384415917115,4291.199561090973,9.699182378169017,8.976886798386904,8.853866964831703,14.599619967091716,45.92372423569271
182,0.8472200760169417,0.01,9.644236731220397,1.9288473462440796,0.859986807008802,0.08599868070088021,0.04119750853237719,0.01,0.9465522471067022,0.1,0.9315667298125376,16.58305294258101,15.651486212768472,4.486534519713242,5587.802321399142,13.806036471441063,13.348670923833357,13.264205432533398,1.1628085359567206,32.21170408431196
183,0.14513899021040344,0.01,8.989193828430695,1.797838765686139,0.02371075718480901,0.0023710757184809013,-0.1877204094696875,0.01,0.8257534860225084,0.1,0.7998345680026286,8.695738705240695,7.895904137238066,4.6055413001596515,5298.759666010552,6.421883001082135,5.975109369348839,5.917838986549435,42.17495005350058,12.726648237916388
186,0.9974022096426114,0.01,9.932776560496427,1.9865553120992854,0.7633963887239776,0.07633963887239777,-0.17021728967616961,0.01,0.5960180704017507,0.1,1.511079562213851,19.883805909476997,18.372726347263146,4.678724223230241,4225.01233885988,15.385011872542426,14.593947736620569,14.423058216220497,1.3099354604905937,59.30194858566821
187,0.907775139876155,0.01,9.581228942433881,1.9162457884867763,0.17303314695672586,0.017303314695672586,0.16201283715113607,0.01,0.6191765249538701,0.1,1.6165424947690106,17.28668008141749,15.67013758664848,4.700737910603678,3956.5135500585757,12.376611658424899,11.575932629139821,11.374521649672447,5.779239513282918,39.12686793487735
188,0.7130209100542017,0.01,10.086605479177923,2.0173210958355847,0.435924623842586,0.0435924623842586,-0.1868525940919215,0.01,0.565342404288524,0.1,1.4770814105465995,18.622678773590373,17.145597363043773,4.694350504283282,4128.545391084694,14.273411435808411,13.510939939223087,13.33982695365604,2.293974566486301,71.33300410833225
189,0.023683854412664518,0.01,9.247571650082781,1.8495143300165564,0.5687894978017904,0.056878949780179044,0.07147555181888399,0.01,0.7492044220389864,0.1,1.0608969087179876,16.83461190161438,15.773714992896393,4.629415412122209,4590.489343164313,13.860623465541533,13.242433565677274,13.157817476563784,1.7581196626602908,20.98333220641
193,0.07282997164236849,0.01,9.388398277176735,1.8776796554353472,0.6751186964781971,0.06751186964781972,0.11056064206512639,0.01,0.7183280699860694,0.1,1.1699480992387343,17.765470687296567,16.595522588057833,4.640343226441389,4402.82658945936,14.453509335180923,13.781341690923075,13.679333548674624,1.481221013751461,26.390183650426625
194,0.4810991870105461,0.01,9.616862444279544,1.923372488855909,0.017315700925621853,0.0017315700925621853,-0.06998615822120438,0.01,0.8681407512880228,0.1,0.8693573831521126,8.086669093700074,7.217311710547961,4.541935913490457,5413.304119225685,5.55485613270463,5.098356099025385,5.027648285085889,57.75105520102342,29.808180452162155
198,0.8400646758241922,0.01,10.047917111381222,2.0095834222762448,0.02728737382465332,0.002728737382465332,-0.02177371907798359,0.01,0.8350961375238352,0.1,1.0066961819425675,9.544189937806122,8.537493755863554,4.4736265885666375,5320.165703953704,6.556663434101293,6.044008168165899,5.951452629535248,36.64698576073781,56.17667853762754
200,0.7544760893492061,0.01,9.889669809935286,1.9779339619870573,0.7427235451970514,0.07427235451970514,0.15813772151414057,0.01,0.8715110049032941,0.1,1.0550620535344706,16.885967627581607,15.830905574047136,4.51476182527326,5176.736042961473,13.822376666290863,13.290851835402767,13.195625410638446,1.3463959860525099,47.17765618465251
202,0.9998032185734277,0.01,10.094443557582968,2.0188887115165937,0.3579002065116964,0.035790020651169645,-0.09070127636356143,0.01,0.6459741578545406,0.1,1.4215344209956626,17.64347991722353,16.221945496227868,4.632277491135881,4405.3308620847465,13.409196135960807,12.642635148333953,12.492340844265918,2.794074945489922,70.81348815421603
203,0.527574970332408,0.01,10.087015513922506,2.017403102784501,0.2510169189083189,0.02510169189083189,-0.035925354412097654,0.01,0.8394834553701943,0.1,0.8841434348311186,13.74182977707103,12.857686342239912,4.435014372149233,5400.8889344772615,11.155233374706107,10.691230787368765,10.617989633708659,3.983795213282969,54.64932822286548
206,0.8897532273996271,0.01,9.508167213053364,1.901633442610673,0.5230418070046379,0.05230418070046379,0.15605705280434806,0.01,1.0300652232492524,0.1,0.9197212756956343,15.242400081653795,14.32267880595816,4.448998808083096,5701.87991174446,12.501042203126461,12.063351938709587,11.979102394091944,1.9118930582754217,26.904345430020186
207,0.2977619671290742,0.01,9.712290452996836,1.9424580905993674,0.7835710212507785,0.07835710212507785,0.09529794605496816,0.01,0.5566771940512685,0.1,1.4686244997069977,20.228461249808458,18.75983675010146,4.741361305920549,3850.030324209683,15.79960256635673,15.081085697419613,14.892275779050408,1.2762085029685577,44.289840564424054
210,0.4997898936859323,0.01,9.8093996004668,1.9618799200933603,0.4027140060986135,0.040271400609861355,-0.012294586273781327,0.01,0.6283983890879055,0.1,1.3908901862135608,17.8470818901512,16.456191703937638,4.665894952839292,4201.061070629,13.801528313617776,13.05056091813826,12.904570625863604,2.4831517773313494,48.868256258195174
211,0.5410367245056391,0.01,9.933041215253313,1.9866082430506626,0.7796828915697079,0.0779682891569708,-0.08129474488340321,0.01,0.6482522372573063,0.1,1.3156397700470386,18.901415932861195,17.585776162814156,4.647421027276823,4350.512103222467,15.061339662605247,14.328433360100265,14.197637358776596,1.282572711050175,55.69384374485747
214,0.2747454911897603,0.01,10.04890026641073,2.009780053282146,0.17603406614574507,0.017603406614574508,0.16335250618136005,0.01,0.7254621078848917,0.1,1.1972675056828326,14.821106356997188,13.623838851314355,4.595152823406502,4478.1934988757685,11.408679366226036,10.731213561983447,10.625378558792534,5.680718635289963,61.62156560604953
215,0.7704665196693607,0.01,10.141995303640325,2.028399060728065,0.5393319309974174,0.05393319309974174,0.06336965834171149,0.01,0.8312776583177902,0.1,1.0246059662820635,15.99734728956774,14.972741323285677,4.447285979130703,5235.554121493592,12.992347228210779,12.470064878294176,12.377415161246647,1.8541457357264992,63.90901867027572
216,0.049869245732705125,0.01,9.884793992734773,1.9769587985469546,0.7970370804058048,0.07970370804058048,-0.18824530512254506,0.01,0.7344622936760096,0.1,0.8910334429633977,16.86065579859331,15.969622355629912,4.600207729598041,4946.496575586295,14.343468656740377,13.821573486135726,13.754948790142887,1.2546467718802472,42.509192903878834
220,0.5364681544434479,0.01,9.931046577591015,1.9862093155182032,0.2561834361622937,0.025618343616229375,0.1041032563984251,0.01,0.5717619089791018,0.1,1.5241039861457644,17.874371712198815,16.35026772605305,4.714930644428255,3904.9176392691284,13.285818782609471,12.534478044419176,12.342174832225806,3.9034529904833275,59.39637913974861
222,0.5821287786557978,0.01,10.077867875484198,2.0155735750968398,0.4066364610440712,0.04066364610440712,0.05811887368784763,0.01,0.5525295337439678,0.1,1.5529639276550284,19.05929489816438,17.506330970509353,4.724821398600204,3879.0338375276347,14.394287998112786,13.645016081498806,13.44419157043231,2.4591990532093977,72.1242530868832
223,0.9234207736918669,0.01,8.866691537883119,1.7733383075766238,0.3959750066286174,0.039597500662861745,-0.01635487373933403,0.01,1.099733243924073,0.1,0.7932416166836376,14.132966234222653,13.339724617539016,4.447546250288503,6115.915338403662,11.675399036377533,11.294256929036466,11.220771249591788,2.525411915550251,10.833687851521951
224,0.9237417399123986,0.01,9.992852480339195,1.9985704960678392,0.3628064688207506,0.036280646882075065,0.02067740178566252,0.01,0.7808993088315729,0.1,1.1826090377461256,16.17152625857235,14.988917220826224,4.554151759968798,4916.154951945831,12.682796339749538,12.064296443915103,11.950790958518681,2.7562904356428755,57.047847150875526
225,0.551223988240181,0.01,9.130631546685406,1.8261263093370812,0.28712460728808215,0.028712460728808217,-0.1467514096016838,0.01,0.9206063814788583,0.1,0.8146396031249488,13.97104168327107,13.15640208014612,4.555103796232134,5632.86709287976,11.55250237169278,11.128953490552416,11.062097099855109,3.4828084205150174,15.420026884570568
227,0.4082349072340108,0.01,9.610349146007387,1.9220698292014775,0.47065910943981093,0.0470659109439811,-0.0239070279521163,0.01,0.7063240642401651,0.1,1.170082778438445,17.010744003155658,15.840661224717213,4.632274733707648,4571.983188182012,13.62937061596659,12.964008298581296,12.85870267859688,2.124680007129199,34.95751665217561
240,0.28574841039411225,0.01,9.943041225823238,1.9886082451646478,0.5301178076522448,0.05301178076522448,-0.11984012476097572,0.01,0.6740262308349599,0.1,1.135295143952348,17.204801042025192,16.069505898072844,4.630982427624476,4548.790920865017,13.932039587662583,13.274387321286545,13.173206180101506,1.8863731524672644,52.46319534650922
241,0.9689868437004636,0.01,9.858146060457946,1.9716292120915893,0.04305694415232958,0.004305694415232958,-0.02658412247326547,0.01,0.6367109168938467,0.1,1.4939055940240653,13.39963486783124,11.905729273807175,4.655253088168486,4266.23300224187,8.969419057103032,8.177206229806252,8.01495837598615,23.22505741378526,53.68158178363566
247,0.511026563609809,0.01,9.815391541543445,1.9630783083086891,0.8491122423597607,0.08491122423597608,0.16207138904156726,0.01,0.7767707442821706,0.1,1.1836224468344874,18.07948066303074,16.895858216196252,4.590668233107802,4660.574069645311,14.677915676039293,14.030003047115258,13.923738302703496,1.1777006031863448,45.5849883992026
251,0.020320914019250513,0.01,10.046729055906255,2.009345811181251,0.9448281747784237,0.09448281747784237,0.008304865871525596,0.01,0.6150656302822275,0.1,1.286816331571572,19.270400350731304,17.983584019159732,4.6616586901664,4128.654993194809,15.603595406393413,14.894430181778523,14.764295149135517,1.0583935012675876,63.6467625514828
252,0.8574792106881367,0.01,9.691967626956412,1.9383935253912825,0.5957460425981792,0.05957460425981792,0.03666821997112241,0.01,0.7746562781771009,0.1,1.22718813366113,17.565748058480505,16.338559924819375,4.599413184876957,4763.472994574535,13.95795396561141,13.303564877210492,13.185774272750585,1.6785675917187475,39.69221143131974
255,0.6282370724142273,0.01,9.846257414038508,1.9692514828077017,0.41785851792377454,0.041785851792377454,-0.16135648019953708,0.01,0.6044382162517963,0.1,1.4108178754233087,18.15285530549226,16.74203743006895,4.685382679936379,4208.534789972066,14.011819690048249,13.259191148936036,13.10500063945937,2.393154517870614,51.53713856458397
257,0.7774168301663845,0.01,8.87269862363822,1.774539724727644,0.47565377330368847,0.04756537733036885,0.14176861099892352,0.01,0.9017734681467654,0.1,1.06783504681699,16.09219970817168,15.02436466135469,4.579605428077602,5168.294897094873,12.989558693881818,12.45351844251891,12.356385470833446,2.1023695303716945,13.098293623859343
258,0.9120680568886643,0.01,9.985060421843844,1.9970120843687689,0.6996700628344025,0.06996700628344026,0.1194524598415318,0.01,0.8069462982460603,0.1,1.1802436223163895,17.47573484194602,16.295491219629632,4.541091283756675,4945.00253879391,14.012528114375707,13.404587997081004,13.292033302751495,1.4292450872471865,56.43106321596111
260,0.23034538861081688,0.01,9.491406132221746,1.8982812264443494,0.09822025741999806,0.009822025741999807,-0.0559034444405008,0.01,1.028631297798165,0.1,0.6169598126433176,10.365049822967231,9.748090010323914,4.426984160849544,5988.945723662935,8.548208017910905,8.21834235373919,8.1782057474258,10.18119913618141,19.11362530977797
267,0.6233991322638178,0.01,9.781038733718828,1.9562077467437657,0.27621841025896626,0.027621841025896626,-0.14171758761520103,0.01,0.8558601746113061,0.1,0.8803586333437377,14.162483126288937,13.282124492945199,4.522729274604012,5484.342032141509,11.549338859298262,11.089921974933503,11.01447248280439,3.6203234935081205,36.99293215491438
273,0.5268001647338861,0.01,9.958142022962408,1.9916284045924817,0.08724142102251799,0.0087241421022518,0.17038859793234812,0.01,0.6380281798217782,0.1,1.4533561672948707,14.790809527438814,13.337453360143943,4.652483386373548,4094.6176624805526,10.504749124834351,9.735664461092785,9.57617196365014,11.462445112418433,60.18512855942387
275,0.09820333910221535,0.01,10.071173249490927,2.0142346498981856,0.5264042637473445,0.052640426374734456,0.021542293703265047,0.01,0.5896794296714506,0.1,1.3559532928194038,18.44121482697342,17.085261534154018,4.681856558235392,4028.1764476796934,14.529897044024207,13.816391421620773,13.665725116775828,1.899680661553237,67.28342318267765
276,0.15249014816919848,0.01,9.130008608714355,1.8260017217428712,0.29775845306189763,0.029775845306189763,0.12050280654061363,0.01,0.8683472015582007,0.1,0.9164887272073496,14.481813172266584,13.565324445059234,4.587069428179657,5063.50981707153,11.933192118880083,11.436560161800601,11.368156523400621,3.3584269051536255,16.630506781318765
277,0.0515495557881801,0.01,9.52924456809443,1.905848913618886,0.7152851995376733,0.07152851995376734,-0.04152506814750834,0.01,0.5266543579003199,0.1,1.4053410587062771,19.772155486799416,18.36681442809314,4.767849560350108,3862.931927561641,15.658676243127148,14.977870726098514,14.798604565614571,1.398043746251639,34.434487307951805
279,0.29828119132564257,0.01,9.775055194252621,1.9550110388505244,0.9663245092741617,0.09663245092741618,-0.038593405781219475,0.01,0.8897180023827983,0.1,0.7766562843985838,16.283795471471446,15.507139187072863,4.4961890957662884,5530.849854794673,14.044599911654824,13.630773140647511,13.573810333165511,1.0348490495714873,33.70610456065967
281,0.6654211138690218,0.01,9.51707471481588,1.9034149429631761,0.9366549690290894,0.09366549690290894,-0.15366711387870113,0.01,0.8648486125277112,0.1,0.8940039830399407,16.935523677744957,16.041519694705016,4.55552049466184,5483.742894368528,14.277737244615956,13.814534189380284,13.736808441789757,1.0676289915341743,26.73874459623454
282,0.04358107034337655,0.01,9.728419575483986,1.9456839150967973,0.22159376898970287,0.02215937689897029,0.08977226042978725,0.01,0.7711490874404634,0.1,1.0017005033961528,14.396605692089011,13.394905188692858,4.594879863007853,4740.195856316073,11.60105066655623,11.02477583344534,10.947793210761976,4.51276227016324,37.37823634007205
283,0.18164438288626472,0.01,10.115628432318765,2.0231256864637532,0.5374180367695913,0.05374180367695913,-0.07062895925528792,0.01,0.7546184360045821,0.1,0.9105101183583741,15.86240910202744,14.951898983669066,4.530495270385161,5019.60978742122,13.274629418115842,12.75739312356549,12.687354781863013,1.8607488613723857,57.71115604138589
288,0.8194947896900793,0.01,9.570549144877534,1.9141098289755067,0.6409838892636808,0.06409838892636809,0.17654542172387333,0.01,1.0249096058269105,0.1,0.9100196478632636,15.624115291370304,14.71409564350704,4.445190021588351,5671.901255570936,12.931119766790701,12.496270702667617,12.414641578841014,1.5601016137062864,28.92828578050614
292,0.18790727535411,0.01,9.053102704530783,1.8106205409061567,0.5792089251397761,0.05792089251397761,-0.18649547531037447,0.01,0.7148566240904489,0.1,1.0280195962838974,16.93194495364741,15.903925357363512,4.653761382903526,4713.641073513627,13.98906440279452,13.388555722128771,13.302910701452447,1.7264927327538637,16.12384717377941
294,0.7566824007804717,0.01,9.913488188967767,1.9826976377935535,0.09092117719523994,0.009092117719523994,0.15924763753126586,0.01,0.6556835242392678,0.1,1.512303997378723,15.104296782874496,13.591992785495773,4.651448163663042,4119.7784887046455,10.619498721395203,9.826992470051726,9.659029595393154,10.998537753780356,57.891610054121145
297,0.4388784989083039,0.01,9.567823659226963,1.9135647318453928,0.3225350875027891,0.03225350875027891,-0.11315979468104631,0.01,0.7087531515236639,0.1,1.1410844939393545,16.11220522854257,14.971120734603216,4.63897987661086,4637.825877904325,12.799797469235363,12.150384076463776,12.047479404672155,3.1004378709381584,32.70526406384506
298,0.23376769237335904,0.01,9.430952430081872,1.8861904860163745,0.37773819186131397,0.0377738191861314,0.13334214828488455,0.01,0.9392826308735073,0.1,0.823620313078333,14.375061505329125,13.551441192250792,4.53076799765365,5399.494413889299,12.065603681965781,11.638101995995397,11.578323300572906,2.6473362279638075,22.726746967732097
299,0.5355687009859736,0.01,9.808330205441152,1.9616660410882305,0.5888389883373225,0.058883898833732254,0.12651452720771506,0.01,0.8063258970287905,0.1,1.1142230842830774,16.90318422696213,15.788961142679051,4.573124265065704,4834.5927883231925,13.700874422907487,13.101249801363572,13.002978092058541,1.6982571123961303,43.80855550264062
303,0.7306735300090207,0.01,9.38887842523086,1.8777756850461722,0.20003427959049083,0.020003427959049084,-0.04392025499648994,0.01,0.6376222260727121,0.1,1.4549427305534195,16.638819970022507,15.183877239469087,4.680189400672111,4207.64533312511,12.363025101061647,11.590697742225744,11.43307278410686,4.999143157098848,29.28241775947485
305,0.6875029116659175,0.01,9.825274521269119,1.965054904253824,0.741478004876463,0.0741478004876463,0.03507394088202678,0.01,0.8748690869856831,0.1,0.9619924965996489,16.509682226101443,15.547689729501794,4.507583516540397,5348.217689703423,13.695081507828185,13.206422713029427,13.122276118457581,1.3486576721404018,41.288841068074234
307,0.31465810998261246,0.01,9.913846124492144,1.982769224898429,0.4948363379188658,0.04948363379188658,-0.12819512820949275,0.01,0.8672931896816605,0.1,0.7499061557665936,14.692440499256737,13.942534343490143,4.455088339193605,5600.179718101031,12.499797672473068,12.093927334123595,12.038607276114197,2.020870181453735,39.13279137581724
311,0.24364485701015992,0.01,8.838994960009767,1.7677989920019535,0.9669766991206445,0.09669766991206447,0.17309490629074764,0.01,0.5471973606963434,0.1,1.454332669994308,20.850586296656854,19.396253626662546,4.76824776490412,3791.55975516513,16.358818208110538,15.649426829130386,15.456958662291637,1.034151082347058,14.591141605713212
312,0.24209312353646273,0.01,9.74895354450868,1.9497907089017361,0.38018176471525805,0.038018176471525805,-0.10227896018783628,0.01,0.8187147438139614,0.1,0.8567460864126399,14.856387015842486,13.999640929429846,4.561116595055806,5229.229339711355,12.410640755932121,11.938278843579152,11.873343760801154,2.630320790764288,34.903958975654966
315,0.34438408496435846,0.01,10.001422357373835,2.000284471474767,0.9482812677754966,0.09482812677754966,0.0076006455514202875,0.01,0.6254987813384518,0.1,1.3624709261609027,19.563181000045304,18.2007100738844,4.655614077567063,4171.159227421701,15.625399655564355,14.882679041327597,14.742256752261001,1.0545394430766586,61.73197745370558
316,0.05206704312126309,0.01,9.914360756652936,1.9828721513305874,0.1338751444084055,0.013387514440840551,-0.19512823889898617,0.01,0.8746976160654619,0.1,0.6280381689346264,11.306009324519161,10.677971155584535,4.43412713922482,5720.150509561325,9.48883882479141,9.129857079922525,9.092217785533908,7.469646471113078,33.31328608252292
317,0.8835033779547669,0.01,10.033517265152993,2.0067034530305987,0.46791808892007714,0.046791808892007715,0.07765327940988093,0.01,0.5534498695387681,0.1,1.6402889443271071,19.748255375906542,18.107966431579435,4.724043570428401,3878.1973631174696,14.76092929114418,13.97891332645582,13.76291930978538,2.137126184430979,69.81467668091032
319,0.16735744161622912,0.01,9.693825738504543,1.9387651477009087,0.40828878410840763,0.04082887841084076,0.15979510419823834,0.01,0.7213946227536956,0.1,1.1946503631811787,16.71016707027458,15.5155167070934,4.624777430373434,4420.513626591149,13.318636667845157,12.640143411864809,12.534659670508196,2.449246805012608,39.26172648697419
322,0.17557576918150353,0.01,9.47399427815269,1.894798855630538,0.03228139168496897,0.003228139168496897,0.11613070053162322,0.01,0.9227235142208406,0.1,0.8227578477621371,9.078193920162391,8.255436072400254,4.539081525775039,5345.212599246728,6.7826588915361175,6.349153298350698,6.29063482247657,30.97759879000586,23.982759421242072
324,0.7558156453496458,0.01,9.765748647292247,1.9531497294584494,0.8598410821117889,0.0859841082111789,0.05615752100549559,0.01,0.8007023436186941,0.1,1.1427442177434308,17.872827075997474,16.730082858254043,4.574518323984506,4908.927035585467,14.538736784454855,13.936190356110876,13.830503708773826,1.163005607436176,42.0532291110504
326,0.9758742127613522,0.01,9.8421896177389,1.96843792354778,0.11608983680828072,0.011608983680828073,0.16360726480634175,0.01,0.6430885889746929,0.1,1.5979031328256958,16.070964004786685,14.473060871960989,4.663942614321401,4076.031729274638,11.283398927071218,10.4669677682108,10.281152098968596,8.61401848338777,54.17948915248228
327,0.2924487491001062,0.01,10.12114909223358,2.0242298184467162,0.8273591904746993,0.08273591904746994,0.0599612996338591,0.01,0.5432755205904823,0.1,1.471466287143226,20.297892602331864,18.826426315188638,4.729226678895218,3860.7680002877732,15.906488311630573,15.189881415191918,15.00127046620939,1.2086648840224372,74.39631827431951
329,0.8008887344640238,0.01,10.081491374210609,2.016298274842122,0.17195313412046512,0.017195313412046512,0.0780723857928678,0.01,0.833747970335853,0.1,1.0521621641994,13.692022256677447,12.639860092478047,4.475662900217298,5190.3033144276305,10.60829841658175,10.072884117910508,9.976692828792311,5.81553808318161,60.060842639343626
330,0.8414463975307455,0.01,9.839383059520626,1.9678766119041253,0.2348379124129355,0.02348379124129355,0.02591046550788495,0.01,0.6056699038173209,0.1,1.573195947555849,17.647292322911227,16.074096375355378,4.691345605488554,4033.8365462949337,12.96279857598987,12.172223176112851,11.983883399007972,4.258256214787052,53.624331073731035
332,0.016512669867570384,0.01,9.39893944658463,1.879787889316926,0.9409340371009377,0.09409340371009378,0.017055994609602415,0.01,0.586809024622576,0.1,1.3545811538195984,19.840183263400547,18.48560210958095,4.719791736269227,3971.3928665459184,15.917630262253606,15.218955636405337,15.062728903462597,1.06277375519441,28.706181267151656
333,0.8348989919877693,0.01,10.029088041834042,2.0058176083668084,0.3797869386262286,0.03797869386262286,0.1404963263248699,0.01,0.6243144998732375,0.1,1.5606850526964529,18.533245964359697,16.972560911663244,4.662376174992766,4054.8690719721326,13.867153851588576,13.066757152366206,12.885088300855577,2.6330552694024076,67.95033494042345
334,0.9716979190835516,0.01,9.105664356914502,1.8211328713829005,0.7225146059565157,0.07225146059565157,0.030274671657905206,0.01,0.8161864237620133,0.1,1.2024286499093755,17.813290924560754,16.610862274651378,4.606178598579702,4918.563676599456,14.266897934470629,13.645184215847475,13.528806419502315,1.3840550651237418,18.70163764170713
337,0.5211007565558153,0.01,9.730080473402184,1.946016094680437,0.386140765767377,0.0386140765767377,-0.1051394494190443,0.01,0.7561033308046609,0.1,1.0586636828427451,15.971291184760927,14.912627501918182,4.602894708119871,4897.796395425909,12.890403077973632,12.305794692636109,12.212263375076203,2.589729157481473,38.615462646935605
341,0.04326924303177826,0.01,10.007780641329681,2.0015561282659364,0.28797542623299077,0.028797542623299078,-0.009315224479273077,0.01,0.5134666694416814,0.1,1.4217255692081103,17.95577120944947,16.53404564024136,4.769670966822632,3814.2164243394523,13.768826086904461,13.09237635343286,12.906079772114126,3.4725185168783645,63.45675643167657
342,0.04468972119394399,0.01,9.263913793283677,1.8527827586567356,0.8450838255724518,0.08450838255724519,-0.046295868741753926,0.01,0.9905978371458775,0.1,0.6180758217157933,15.227233006179727,14.609157184463934,4.498290636020203,5803.61098418681,13.467647618675052,13.128742276107356,13.093268809033423,1.183314565655791,14.358834935314746
343,0.3689666027686409,0.01,10.019307543685734,2.0038615087371467,0.4067836911950082,0.04067836911950082,0.08922460084461736,0.01,0.7558695060428098,0.1,1.0985337434142224,16.113723542149017,15.015189798734795,4.569266688099459,4732.352533539572,12.972599864558315,12.359419966337432,12.265289879060841,2.4583089775853617,56.803911140274884
345,0.1347555949193091,0.01,9.31585912879323,1.863171825758646,0.7079181329837186,0.07079181329837186,-0.02803327901873498,0.01,0.921491788445148,0.1,0.7349116091414896,15.500752308991341,14.765840699849852,4.544901852082242,5521.954758119583,13.421254271880652,13.023620191981845,12.97464473400767,1.4125927185749867,18.061035958824267
346,0.3398267627335668,0.01,8.769708904300094,1.7539417808600188,0.4567226606624527,0.045672266066245276,-0.1813814484750251,0.01,0.7667201924860627,0.1,0.9868444570629187,16.11238048395541,15.12553602689249,4.638855962397822,4933.088156136006,13.270060972578458,12.714781813627068,12.63240563405553,2.189512555714997,11.006593201069327
348,0.8153776343736322,0.01,9.929893968387049,1.9859787936774098,0.35558188955980735,0.03555818895598074,-0.14326124452370276,0.01,0.7754051847272435,0.1,1.0545371307799734,15.644817819780531,14.590280689000558,4.557900328684965,5133.640064901751,12.512802146939707,11.957699498975114,11.859165147054332,2.8122917093386004,49.629831176907096
350,0.3104575801160202,0.01,9.701139769147254,1.940227953829451,0.07346546701392195,0.007346546701392196,-0.14370401314727044,0.01,0.6805826631500324,0.1,1.1437894514899547,12.986833702148973,11.843044250659018,4.645708861787709,4543.766592793324,9.683351941286032,9.022607112634338,8.919693885684923,13.611837515583977,38.76746906610275
352,0.551861894027642,0.01,10.073813131882021,2.0147626263764042,0.9004263633290458,0.09004263633290459,-0.07248698435680173,0.01,0.6233712597113917,0.1,1.363174206945093,19.470809838461975,18.10763563151688,4.650059750946515,4265.81062207582,15.488049335147466,14.742671874010242,14.601254797921612,1.1105849858758152,67.67508985341347
356,0.7121212547112675,0.01,9.668583470740765,1.9337166941481532,0.8765127480881585,0.08765127480881585,0.13128350633739871,0.01,0.7464814724143488,0.1,1.2968707138326252,18.76456447579241,17.467693761959787,4.615682625065418,4536.376639949043,14.98308905785206,14.278505261607704,14.1538470587162,1.1408847186549091,39.57347662315151
357,0.20600282564658856,0.01,9.955348638967719,1.9910697277935439,0.16599217261700477,0.016599217261700477,-0.10299688671253389,0.01,0.5259548512715858,0.1,1.4311168994178836,16.617950571078197,15.186833671660313,4.748549027268742,3914.183077348882,12.44015006148107,11.742444138772521,11.561845411792078,6.024380452609106,59.55732416674298
358,0.6431305868963751,0.01,8.832334857571361,1.7664669715142722,0.20185894434532636,0.02018589443453264,-0.10426882441083257,0.01,0.9284113457752835,0.1,0.852865450206302,13.348335364119684,12.495469913913382,4.560018222006497,5612.192798438178,10.813006098796777,10.377305343107462,10.304840979834495,4.953954372659697,10.900433515387482
360,0.35051604750568044,0.01,9.496836552290063,1.8993673104580127,0.9250955977004662,0.09250955977004663,-0.06920932947250044,0.01,0.9060345778007919,0.1,0.787225367990354,16.322785830149105,15.53556046215875,4.536374686322537,5546.472914486231,14.04087666577448,13.624186171674367,13.56489619542256,1.0809693641238003,23.93180021415666
362,0.606497618007202,0.01,10.1206898785456,2.02413797570912,0.2335297150823264,0.02335297150823264,0.061724257639440505,0.01,0.7942839560174423,0.1,1.0518753837644432,14.490592178826727,13.438716795062284,4.5046124762459,5022.154847804253,11.444002899836809,10.886826727787211,10.794227271096263,4.282110307236358,63.108297583494256
366,0.06910474381384402,0.01,10.144293837426787,2.0288587674853575,0.46680378935892963,0.04668037893589297,-0.14351527495267488,0.01,0.7768328379850739,0.1,0.7853810619595976,14.907722258839184,14.122341196879587,4.488799038356538,5260.7109625718995,12.68152324378726,12.232191229908208,12.177734630918332,2.1422276827986306,54.242356402069916
367,0.6111070627093668,0.01,9.39226059632531,1.878452119265062,0.5172114601657838,0.05172114601657838,-0.04800578498099331,0.01,0.7047010764086324,0.1,1.223246820130722,17.47094760674949,16.24770078661877,4.641482857706853,4583.601252516929,13.89626742789294,13.213448792412322,13.098334733035122,1.933445170916101,27.113272787809503
369,0.44564987483730134,0.01,10.065310216955861,2.0130620433911726,0.6820653681003078,0.06820653681003079,-0.14045780200088254,0.01,0.8377731536113026,0.1,0.8010696197446823,15.542405096889297,14.741335477144615,4.4076457834686344,5550.82288217587,13.17529552164929,12.745796429536238,12.682110221031726,1.4661351342103843,49.77972783259896
370,0.4910666948882634,0.01,9.876334766492885,1.9752669532985772,0.38389200236561094,0.038389200236561095,0.05482651722708992,0.01,0.8977254227054464,0.1,0.8720073994016104,14.587159266223146,13.715151866821536,4.474688906155197,5445.157544180324,12.062316862429268,11.614130353220311,11.543552914627636,2.604899278541417,41.485213865583766
371,0.5539541067251755,0.01,9.94063394038884,1.9881267880777682,0.14521759968611264,0.014521759968611265,0.17293881986714277,0.01,0.8266013457028758,0.1,1.0764935566765583,13.560196337870837,12.483702781194278,4.542360451637101,4955.459105685141,10.476145522577946,9.910009347775642,9.816115838643308,6.8862176634340235,50.868953973234156
372,0.9326050227421796,0.01,9.868204248343273,1.9736408496686548,0.4420968675566296,0.04420968675566296,0.13670160816111504,0.01,0.5353462221849795,0.1,1.6714348550309204,20.08994394999689,18.41850909496597,4.759002419347336,3775.594977490774,14.86341952212487,14.086614071968716,13.85405717314506,2.2619477164060813,57.082386747124694
